module	file	loc	match_count	match_arms_total	avg_match_arms	if_count	if_chain_count	max_branch_depth	fanout	branch_sites_total
db::sql::lowering::aggregate::command::binding	crates/icydb-core/src/db/sql/lowering/aggregate/command/binding.rs	222	0	0	0.00	0	0	0	3	0
db::sql::lowering::aggregate::command::explain	crates/icydb-core/src/db/sql/lowering/aggregate/command/explain.rs	42	0	0	0.00	0	0	0	2	0
db::sql::lowering::aggregate::command::global	crates/icydb-core/src/db/sql/lowering/aggregate/command/global.rs	91	0	0	0.00	2	2	1	1	2
db::sql::lowering::aggregate::command	crates/icydb-core/src/db/sql/lowering/aggregate/command/mod.rs	18	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate::distinct	crates/icydb-core/src/db/sql/lowering/aggregate/distinct.rs	24	0	0	0.00	2	2	1	1	2
db::sql::lowering::aggregate::grouped::collector	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/collector.rs	78	0	0	0.00	7	7	1	2	7
db::sql::lowering::aggregate::grouped	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/mod.rs	8	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate::grouped::validation	crates/icydb-core/src/db/sql/lowering/aggregate/grouped/validation.rs	89	1	3	3.00	4	4	1	2	5
db::sql::lowering::aggregate::lowering::aggregate_call	crates/icydb-core/src/db/sql/lowering/aggregate/lowering/aggregate_call.rs	134	3	14	4.67	3	3	2	2	6
db::sql::lowering::aggregate::lowering::aggregate_shape	crates/icydb-core/src/db/sql/lowering/aggregate/lowering/aggregate_shape.rs	23	0	0	0.00	0	0	0	1	0
db::sql::lowering::aggregate::lowering::helpers	crates/icydb-core/src/db/sql/lowering/aggregate/lowering/helpers.rs	32	1	2	2.00	2	2	1	2	3
db::sql::lowering::aggregate::lowering	crates/icydb-core/src/db/sql/lowering/aggregate/lowering/mod.rs	9	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate	crates/icydb-core/src/db/sql/lowering/aggregate/mod.rs	68	1	2	2.00	3	3	1	1	4
db::sql::lowering::aggregate::projection	crates/icydb-core/src/db/sql/lowering/aggregate/projection/mod.rs	7	0	0	0.00	0	0	0	0	0
db::sql::lowering::aggregate::projection::order_by	crates/icydb-core/src/db/sql/lowering/aggregate/projection/order_by.rs	43	0	0	0.00	2	2	1	1	2
db::sql::lowering::aggregate::projection::remap	crates/icydb-core/src/db/sql/lowering/aggregate/projection/remap.rs	64	0	0	0.00	2	2	1	1	2
db::sql::lowering::aggregate::projection::terminals	crates/icydb-core/src/db/sql/lowering/aggregate/projection/terminals.rs	79	1	2	2.00	3	3	1	1	4
db::sql::lowering::aggregate::semantics	crates/icydb-core/src/db/sql/lowering/aggregate/semantics.rs	170	10	28	2.80	0	0	1	1	10
db::sql::lowering::aggregate::strategy	crates/icydb-core/src/db/sql/lowering/aggregate/strategy.rs	193	3	13	4.33	1	1	1	2	4
db::sql::lowering::aggregate::terminal	crates/icydb-core/src/db/sql/lowering/aggregate/terminal.rs	56	0	0	0.00	4	4	1	1	4
db::sql::lowering::analysis	crates/icydb-core/src/db/sql/lowering/analysis.rs	54	1	3	3.00	1	1	1	2	2
db::sql::lowering::expr	crates/icydb-core/src/db/sql/lowering/expr.rs	312	8	41	5.12	9	9	2	2	17
db::sql::lowering	crates/icydb-core/src/db/sql/lowering/mod.rs	365	6	21	3.50	1	1	1	2	7
db::sql::lowering::normalize	crates/icydb-core/src/db/sql/lowering/normalize.rs	659	9	45	5.00	12	12	2	1	21
db::sql::lowering::order_expr	crates/icydb-core/src/db/sql/lowering/order_expr.rs	17	0	0	0.00	0	0	0	1	0
db::sql::lowering::predicate	crates/icydb-core/src/db/sql/lowering/predicate/mod.rs	56	0	0	0.00	1	1	1	1	1
db::sql::lowering::predicate::normalize	crates/icydb-core/src/db/sql/lowering/predicate/normalize.rs	91	2	13	6.50	1	1	1	1	3
db::sql::lowering::predicate::validate	crates/icydb-core/src/db/sql/lowering/predicate/validate.rs	11	0	0	0.00	1	1	1	1	1
db::sql::lowering::prepare	crates/icydb-core/src/db/sql/lowering/prepare.rs	511	12	50	4.17	7	7	2	2	19
db::sql::lowering::select::aggregate	crates/icydb-core/src/db/sql/lowering/select/aggregate.rs	239	1	6	6.00	7	7	1	2	8
db::sql::lowering::select::binding	crates/icydb-core/src/db/sql/lowering/select/binding.rs	229	6	23	3.83	5	5	2	2	11
db::sql::lowering::select	crates/icydb-core/src/db/sql/lowering/select/mod.rs	672	5	13	2.60	21	20	3	3	25
db::sql::lowering::select::order	crates/icydb-core/src/db/sql/lowering/select/order.rs	57	1	2	2.00	2	2	1	1	3
db::sql::lowering::select::projection	crates/icydb-core/src/db/sql/lowering/select/projection.rs	215	2	5	2.50	14	14	2	2	16
db::sql	crates/icydb-core/src/db/sql/mod.rs	3	0	0	0.00	0	0	0	0	0
db::sql::parser::clauses	crates/icydb-core/src/db/sql/parser/clauses.rs	73	0	0	0.00	10	10	2	1	10
db::sql::parser	crates/icydb-core/src/db/sql/parser/mod.rs	224	1	13	13.00	7	7	2	2	8
db::sql::parser::model	crates/icydb-core/src/db/sql/parser/model.rs	719	14	92	6.57	14	14	2	2	28
db::sql::parser::order_expr	crates/icydb-core/src/db/sql/parser/order_expr.rs	558	5	67	13.40	32	28	2	2	33
db::sql::parser::projection::aggregate	crates/icydb-core/src/db/sql/parser/projection/aggregate.rs	60	1	6	6.00	3	3	1	1	4
db::sql::parser::projection::arithmetic	crates/icydb-core/src/db/sql/parser/projection/arithmetic.rs	100	2	8	4.00	6	6	2	1	8
db::sql::parser::projection::functions	crates/icydb-core/src/db/sql/parser/projection/functions.rs	269	3	17	5.67	8	8	2	2	11
db::sql::parser::projection	crates/icydb-core/src/db/sql/parser/projection/mod.rs	329	5	33	6.60	29	29	2	1	34
db::sql::parser::projection::postfix	crates/icydb-core/src/db/sql/parser/projection/postfix.rs	176	0	0	0.00	18	18	3	2	18
db::sql::parser::statement::delete	crates/icydb-core/src/db/sql/parser/statement/delete.rs	46	0	0	0.00	5	5	1	1	5
db::sql::parser::statement::insert	crates/icydb-core/src/db/sql/parser/statement/insert.rs	92	0	0	0.00	9	9	1	2	9
db::sql::parser::statement	crates/icydb-core/src/db/sql/parser/statement/mod.rs	184	2	11	5.50	24	21	2	1	23
db::sql::parser::statement::select	crates/icydb-core/src/db/sql/parser/statement/select.rs	64	0	0	0.00	6	6	1	1	6
db::sql::parser::statement::update	crates/icydb-core/src/db/sql/parser/statement/update.rs	75	0	0	0.00	8	8	1	1	8
db::sql_shared::cursor	crates/icydb-core/src/db/sql_shared/cursor.rs	233	1	6	6.00	23	23	1	2	24
db::sql_shared::lexer::keywords	crates/icydb-core/src/db/sql_shared/lexer/keywords.rs	97	1	9	9.00	1	1	1	1	2
db::sql_shared::lexer	crates/icydb-core/src/db/sql_shared/lexer/mod.rs	11	0	0	0.00	0	0	0	1	0
db::sql_shared::lexer::scan	crates/icydb-core/src/db/sql_shared/lexer/scan.rs	126	4	25	6.25	10	8	3	1	12
db::sql_shared::lexer::token_body	crates/icydb-core/src/db/sql_shared/lexer/token_body.rs	116	2	6	3.00	7	7	2	1	9
db::sql_shared	crates/icydb-core/src/db/sql_shared/mod.rs	8	0	0	0.00	0	0	0	0	0
db::sql_shared::types	crates/icydb-core/src/db/sql_shared/types.rs	227	2	74	37.00	4	4	1	2	6
error	crates/icydb-core/src/error/mod.rs	1195	3	21	7.00	2	2	1	0	5
metrics	crates/icydb-core/src/metrics/mod.rs	6	0	0	0.00	0	0	0	0	0
metrics::sink	crates/icydb-core/src/metrics/sink.rs	1991	43	236	5.49	2	2	2	3	45
metrics::state	crates/icydb-core/src/metrics/state.rs	2116	0	0	0.00	3	3	1	0	3
model::entity	crates/icydb-core/src/model/entity.rs	61	0	0	0.00	0	0	0	1	0
model::field	crates/icydb-core/src/model/field.rs	751	13	67	5.15	20	20	2	3	33
model::field_kind_semantics	crates/icydb-core/src/model/field_kind_semantics.rs	350	25	98	3.92	1	1	2	3	26
model::index	crates/icydb-core/src/model/index.rs	353	7	25	3.57	6	5	2	1	12
model	crates/icydb-core/src/model/mod.rs	19	0	0	0.00	0	0	0	0	0
sanitize	crates/icydb-core/src/sanitize.rs	44	0	0	0.00	0	0	0	3	0
scalar_registry	crates/icydb-core/src/scalar_registry.rs	158	0	0	0.00	0	0	0	0	0
testing::entity_tags	crates/icydb-core/src/testing/entity_tags.rs	125	0	0	0.00	0	0	0	1	0
testing::fixtures	crates/icydb-core/src/testing/fixtures.rs	321	0	0	0.00	0	0	0	1	0
testing	crates/icydb-core/src/testing/mod.rs	28	0	0	0.00	0	0	0	0	0
traits::macros	crates/icydb-core/src/traits/macros.rs	16	0	0	0.00	0	0	0	0	0
traits	crates/icydb-core/src/traits/mod.rs	859	10	20	2.00	5	5	1	5	15
traits::numeric_value	crates/icydb-core/src/traits/numeric_value.rs	67	0	0	0.00	0	0	0	1	0
traits::visitor	crates/icydb-core/src/traits/visitor.rs	136	0	0	0.00	6	6	1	1	6
types::account	crates/icydb-core/src/types/account.rs	250	1	2	2.00	11	11	2	3	12
types::blob	crates/icydb-core/src/types/blob.rs	82	1	2	2.00	0	0	1	2	1
types::date	crates/icydb-core/src/types/date.rs	181	3	6	2.00	2	2	1	3	5
types::decimal::arithmetic	crates/icydb-core/src/types/decimal/arithmetic.rs	348	1	3	3.00	29	29	2	1	30
types::decimal::compare	crates/icydb-core/src/types/decimal/compare.rs	125	1	11	11.00	12	12	2	1	13
types::decimal	crates/icydb-core/src/types/decimal/mod.rs	301	1	2	2.00	14	14	1	1	15
types::decimal::text	crates/icydb-core/src/types/decimal/text.rs	100	0	0	0.00	16	15	2	1	15
types::decimal::wire	crates/icydb-core/src/types/decimal/wire.rs	96	1	2	2.00	2	2	1	1	3
types::duration	crates/icydb-core/src/types/duration.rs	279	2	7	3.50	8	8	1	3	10
types::float::float32	crates/icydb-core/src/types/float/float32.rs	161	1	2	2.00	6	6	1	4	7
types::float::float64	crates/icydb-core/src/types/float/float64.rs	149	1	2	2.00	4	4	1	4	5
types::float	crates/icydb-core/src/types/float/mod.rs	4	0	0	0.00	0	0	0	0	0
types::identity::entity_tag	crates/icydb-core/src/types/identity/entity_tag.rs	13	0	0	0.00	0	0	0	0	0
types::identity::generate_key	crates/icydb-core/src/types/identity/generate_key.rs	3	0	0	0.00	0	0	0	0	0
types::identity::id	crates/icydb-core/src/types/identity/id.rs	206	0	0	0.00	0	0	0	3	0
types::identity	crates/icydb-core/src/types/identity/mod.rs	8	0	0	0.00	0	0	0	0	0
types::identity::projection	crates/icydb-core/src/types/identity/projection.rs	45	0	0	0.00	0	0	0	2	0
types::int::int128	crates/icydb-core/src/types/int/int128.rs	158	1	2	2.00	1	1	1	3	2
types::int	crates/icydb-core/src/types/int/mod.rs	149	1	2	2.00	0	0	1	3	1
types	crates/icydb-core/src/types/mod.rs	39	0	0	0.00	0	0	0	0	0
types::nat	crates/icydb-core/src/types/nat/mod.rs	156	1	2	2.00	1	1	1	3	2
types::nat::nat128	crates/icydb-core/src/types/nat/nat128.rs	152	1	2	2.00	1	1	1	3	2
types::parse	crates/icydb-core/src/types/parse.rs	24	0	0	0.00	2	2	1	0	2
types::principal	crates/icydb-core/src/types/principal.rs	182	2	4	2.00	2	2	1	2	4
types::subaccount	crates/icydb-core/src/types/subaccount.rs	145	1	2	2.00	0	0	1	3	1
types::timestamp	crates/icydb-core/src/types/timestamp.rs	374	6	13	2.17	9	9	2	3	15
types::ulid::fixture	crates/icydb-core/src/types/ulid/fixture.rs	26	0	0	0.00	0	0	0	1	0
types::ulid::generator	crates/icydb-core/src/types/ulid/generator.rs	43	0	0	0.00	2	2	2	1	2
types::ulid	crates/icydb-core/src/types/ulid/mod.rs	191	2	4	2.00	2	2	1	4	4
types::unit	crates/icydb-core/src/types/unit.rs	71	1	2	2.00	0	0	1	2	1
validate	crates/icydb-core/src/validate.rs	12	0	0	0.00	0	0	0	2	0
value::canonical	crates/icydb-core/src/value/canonical.rs	5	0	0	0.00	0	0	0	1	0
value::coercion	crates/icydb-core/src/value/coercion.rs	15	0	0	0.00	0	0	0	0	0
value::compare	crates/icydb-core/src/value/compare.rs	121	3	50	16.67	7	7	1	1	10
value::hash	crates/icydb-core/src/value/hash.rs	294	5	48	9.60	3	3	2	3	8
value::input	crates/icydb-core/src/value/input.rs	316	3	50	16.67	1	1	1	3	4
value::map	crates/icydb-core/src/value/map.rs	122	2	5	2.50	3	3	1	1	5
value	crates/icydb-core/src/value/mod.rs	394	4	60	15.00	3	3	1	2	7
value::ops::collection	crates/icydb-core/src/value/ops/collection.rs	147	5	14	2.80	1	1	1	1	6
value::ops	crates/icydb-core/src/value/ops/mod.rs	5	0	0	0.00	0	0	0	0	0
value::ops::numeric	crates/icydb-core/src/value/ops/numeric.rs	140	3	26	8.67	11	11	2	3	14
value::ops::ordering	crates/icydb-core/src/value/ops/ordering.rs	80	0	0	0.00	2	2	1	1	2
value::ops::partial_ord	crates/icydb-core/src/value/ops/partial_ord.rs	41	2	22	11.00	1	1	1	1	3
value::ops::text	crates/icydb-core/src/value/ops/text.rs	74	2	7	3.50	2	2	1	1	4
value::output	crates/icydb-core/src/value/output.rs	113	1	24	24.00	0	0	1	2	1
value::rank	crates/icydb-core/src/value/rank.rs	5	0	0	0.00	0	0	0	1	0
value::semantics	crates/icydb-core/src/value/semantics.rs	71	1	9	9.00	0	0	1	1	1
value::storage_key	crates/icydb-core/src/value/storage_key.rs	259	6	36	6.00	2	2	2	3	8
value::storage_key_runtime	crates/icydb-core/src/value/storage_key_runtime.rs	59	3	41	13.67	0	0	1	1	3
value::tag	crates/icydb-core/src/value/tag.rs	93	2	48	24.00	0	0	1	1	2
value::wire	crates/icydb-core/src/value/wire.rs	131	2	28	14.00	0	0	1	2	2
visitor::context	crates/icydb-core/src/visitor/context.rs	81	1	2	2.00	1	1	2	1	2
visitor	crates/icydb-core/src/visitor/mod.rs	369	1	3	3.00	12	12	2	3	13
visitor::sanitize	crates/icydb-core/src/visitor/sanitize.rs	19	0	0	0.00	0	0	0	2	0
visitor::validate	crates/icydb-core/src/visitor/validate.rs	19	0	0	0.00	0	0	0	2	0
