enum	module	file	line	site_kind	site_text	included_reason
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	255	match-arm-or-constructor	Expr::Literal(Value::Null) => (Predicate::False, Predicate::False),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	278	match-arm-or-constructor	Predicate::And(vec![left_true, right_true]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	279	match-arm-or-constructor	Predicate::Or(vec![left_false, right_false]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	291	match-arm-or-constructor	Predicate::Or(vec![left_true, right_true]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	292	match-arm-or-constructor	Predicate::And(vec![left_false, right_false]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	321	match-arm-or-constructor	let skipped = Predicate::Not(Box::new(condition_true.clone()));	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	323	match-arm-or-constructor	residual_true = Predicate::Or(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	324	match-arm-or-constructor	Predicate::And(vec![condition_true.clone(), result_true]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	325	match-arm-or-constructor	Predicate::And(vec![skipped.clone(), residual_true]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	327	match-arm-or-constructor	residual_false = Predicate::Or(vec![	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	328	match-arm-or-constructor	Predicate::And(vec![condition_true, result_false]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	329	match-arm-or-constructor	Predicate::And(vec![skipped, residual_false]),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	339	match-arm-or-constructor	let when_true = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	345	match-arm-or-constructor	let when_false = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	364	match-arm-or-constructor	return (Predicate::False, Predicate::False);	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	369	match-arm-or-constructor	(when_true.clone(), Predicate::Not(Box::new(when_true)))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	380	match-arm-or-constructor	Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	388	match-arm-or-constructor	Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	396	match-arm-or-constructor	Predicate::CompareFields(CompareFieldsPredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	410	match-arm-or-constructor	[Expr::Field(field)] => Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	449	match-arm-or-constructor	compile_bool_field_predicate_truth_sets(args, |field| Predicate::IsMissing {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	454	match-arm-or-constructor	compile_bool_field_predicate_truth_sets(args, |field| Predicate::IsEmpty {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	459	match-arm-or-constructor	compile_bool_field_predicate_truth_sets(args, |field| Predicate::IsNotEmpty {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	493	match-arm-or-constructor	let is_null = Predicate::IsNull {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	496	match-arm-or-constructor	let is_not_null = Predicate::IsNotNull {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	510	match-arm-or-constructor	(Predicate::True, Predicate::False)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	512	match-arm-or-constructor	(Predicate::False, Predicate::True)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	536	match-arm-or-constructor	let when_true = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	543	match-arm-or-constructor	(when_true.clone(), Predicate::Not(Box::new(when_true)))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	555	match-arm-or-constructor	CoercionId::Strict => Predicate::TextContains {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	559	match-arm-or-constructor	CoercionId::TextCasefold => Predicate::TextContainsCi {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	568	match-arm-or-constructor	(when_true.clone(), Predicate::Not(Box::new(when_true)))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	581	match-arm-or-constructor	(when_true.clone(), Predicate::Not(Box::new(when_true)))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	590	match-arm-or-constructor	let when_true = Predicate::Compare(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::expr::predicate::compile	crates/icydb-core/src/db/query/plan/expr/predicate/compile.rs	597	match-arm-or-constructor	(when_true.clone(), Predicate::Not(Box::new(when_true)))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan	crates/icydb-core/src/db/query/plan/mod.rs	184	match-arm-or-constructor	Some(Predicate::True) => None,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan	crates/icydb-core/src/db/query/plan/mod.rs	194	if-let-or-matches	matches!(predicate, Some(Predicate::False))	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	449	match-arm-or-constructor	let Predicate::Compare(cmp) = predicate else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	462	match-arm-or-constructor	let Predicate::Compare(cmp) = predicate else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	487	match-arm-or-constructor	let Predicate::And(children) = predicate else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::pipeline	crates/icydb-core/src/db/query/plan/pipeline.rs	497	match-arm-or-constructor	let Predicate::Compare(cmp) = child else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	132	match-arm-or-constructor	&Predicate::Compare(cmp.clone()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	146	match-arm-or-constructor	Some(ComparePredicate::with_coercion(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	175	match-arm-or-constructor	Predicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	186	match-arm-or-constructor	_ => Some(Predicate::And(residual_children)),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	189	match-arm-or-constructor	Predicate::Compare(cmp) if compare_is_redundant(cmp) => None,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	190	match-arm-or-constructor	Predicate::True => None,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	191	match-arm-or-constructor	Predicate::False	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	192	match-arm-or-constructor	| Predicate::Or(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	193	match-arm-or-constructor	| Predicate::Not(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	194	match-arm-or-constructor	| Predicate::CompareFields(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	195	match-arm-or-constructor	| Predicate::Compare(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	196	match-arm-or-constructor	| Predicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	197	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	198	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	199	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	200	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	201	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	202	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => Some(query_predicate.clone()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	243	match-arm-or-constructor	Predicate::False => QueryCompareClauses::Unsatisfiable,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	244	match-arm-or-constructor	Predicate::True => QueryCompareClauses::Clauses(Vec::new()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	245	match-arm-or-constructor	Predicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	252	match-arm-or-constructor	Predicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	265	match-arm-or-constructor	Predicate::Or(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	266	match-arm-or-constructor	| Predicate::Not(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	267	match-arm-or-constructor	| Predicate::CompareFields(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	268	match-arm-or-constructor	| Predicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	269	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	270	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	271	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	272	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	273	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	274	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => QueryCompareClauses::Unknown,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	280	match-arm-or-constructor	Predicate::True => Some(RequiredCompareClauses::Clauses(Vec::new())),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	281	match-arm-or-constructor	Predicate::False => Some(RequiredCompareClauses::Unsatisfiable),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	302	match-arm-or-constructor	Predicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	319	match-arm-or-constructor	Predicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	326	match-arm-or-constructor	Predicate::True => CompareClauseCollect::Known,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	327	match-arm-or-constructor	Predicate::False => match mode {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	331	match-arm-or-constructor	Predicate::CompareFields(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	332	match-arm-or-constructor	| Predicate::Or(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	333	match-arm-or-constructor	| Predicate::Not(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	334	match-arm-or-constructor	| Predicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	335	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	336	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	337	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	338	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	339	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::index_select	crates/icydb-core/src/db/query/plan/planner/index_select.rs	340	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => CompareClauseCollect::Unknown,	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner	crates/icydb-core/src/db/query/plan/planner/mod.rs	273	match-arm-or-constructor	let true_predicate = Predicate::True;	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	38	match-arm-or-constructor	Predicate::True	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	39	match-arm-or-constructor	| Predicate::False	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	40	match-arm-or-constructor	| Predicate::Not(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	41	match-arm-or-constructor	| Predicate::CompareFields(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	42	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	43	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	44	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	45	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	46	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	47	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => PlannedAccessSelection::new(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	51	match-arm-or-constructor	Predicate::IsNull { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	69	match-arm-or-constructor	Predicate::And(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	138	match-arm-or-constructor	Predicate::Or(children) => PlannedAccessSelection::new(	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	150	match-arm-or-constructor	Predicate::Compare(cmp) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	456	match-arm-or-constructor	let Predicate::Compare(cmp) = child else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::predicate	crates/icydb-core/src/db/query/plan/planner/predicate.rs	533	match-arm-or-constructor	&Predicate::Compare(cmp.clone()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::prefix	crates/icydb-core/src/db/query/plan/planner/prefix.rs	149	match-arm-or-constructor	let Predicate::Compare(cmp) = child else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::range::extract	crates/icydb-core/src/db/query/plan/planner/range/extract.rs	57	match-arm-or-constructor	let Predicate::Compare(cmp) = child else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::plan::planner::range::extract	crates/icydb-core/src/db/query/plan/planner/range/extract.rs	104	match-arm-or-constructor	let Predicate::Compare(cmp) = child else {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	22	match-arm-or-constructor	Predicate::True	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	23	match-arm-or-constructor	| Predicate::False	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	24	match-arm-or-constructor	| Predicate::Compare(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	25	match-arm-or-constructor	| Predicate::CompareFields(_)	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	26	match-arm-or-constructor	| Predicate::IsNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	27	match-arm-or-constructor	| Predicate::IsNotNull { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	28	match-arm-or-constructor	| Predicate::IsMissing { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	29	match-arm-or-constructor	| Predicate::IsEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	30	match-arm-or-constructor	| Predicate::IsNotEmpty { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	31	match-arm-or-constructor	| Predicate::TextContains { .. }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	32	match-arm-or-constructor	| Predicate::TextContainsCi { .. } => Ok(()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	33	match-arm-or-constructor	Predicate::And(children) | Predicate::Or(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	40	match-arm-or-constructor	Predicate::Not(inner) => reject_unsupported_query_features(inner),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	52	match-arm-or-constructor	Predicate::True | Predicate::False => Ok(()),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	53	match-arm-or-constructor	Predicate::And(children) | Predicate::Or(children) => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	59	match-arm-or-constructor	Predicate::Not(inner) => validate_predicate(schema, inner),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	60	match-arm-or-constructor	Predicate::Compare(cmp) => validate_compare(schema, cmp),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	61	match-arm-or-constructor	Predicate::CompareFields(cmp) => validate_compare_fields(schema, cmp),	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	62	match-arm-or-constructor	Predicate::IsNull { field }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	63	match-arm-or-constructor	| Predicate::IsNotNull { field }	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	64	match-arm-or-constructor	| Predicate::IsMissing { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	68	match-arm-or-constructor	Predicate::IsEmpty { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	76	match-arm-or-constructor	Predicate::IsNotEmpty { field } => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	84	match-arm-or-constructor	Predicate::TextContains { field, value } => {	semi-mechanical direct enum-qualified reference
Predicate	db::query::predicate::validate	crates/icydb-core/src/db/query/predicate/validate.rs	87	match-arm-or-constructor	Predicate::TextContainsCi { field, value } => {	semi-mechanical direct enum-qualified reference
Predicate	db::schema::fingerprint	crates/icydb-core/src/db/schema/fingerprint.rs	463	match-arm-or-constructor	"LazyLock::new(|| Predicate::eq(""active"".to_string(), true.into()));"	semi-mechanical direct enum-qualified reference
Predicate	db::schema::fingerprint	crates/icydb-core/src/db/schema/fingerprint.rs	465	match-arm-or-constructor	"LazyLock::new(|| Predicate::eq(""active"".to_string(), false.into()));"	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	84	match-arm-or-constructor	Predicate::True => Predicate::True,	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	85	match-arm-or-constructor	Predicate::False => Predicate::False,	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	86	match-arm-or-constructor	Predicate::And(children) => Predicate::And(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	92	match-arm-or-constructor	Predicate::Or(children) => Predicate::Or(	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	98	match-arm-or-constructor	Predicate::Not(inner) => {	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	99	match-arm-or-constructor	Predicate::Not(Box::new(rewrite_field_identifiers_inner(*inner, map_field)))	semi-mechanical direct enum-qualified reference
Predicate	db::sql::identifier	crates/icydb-core/src/db/sql/identifier.rs	101	match-arm-or-constructor	Predicate::Compare(compare) => {	semi-mechanical direct enum-qualified reference
